BAK;Braskem SA ADR;Brazil;Basic Industries;Major Chemicals
BALY;Bally's Corporation Common Stock;;Consumer Services;Hotels/Resorts
BAM;Brookfield Asset Management Inc. Common Stock;Canada;Consumer Services;Building operators
BAMH;Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080;;Consumer Services;Building operators
BAMI;Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes;;Consumer Services;Building operators
BANC;Banc of California Inc. Common Stock;United States;Finance;Major Banks
BANC^D;Banc of California Inc. Depositary Shares each representing a 1/40th interest in a share of 7.375% Non-Cumulative Perpetual Preferred Stock Series D;United States;;
BANC^E;Banc of California Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.000% Non-Cumulative Perpetual Preferred Stock Series E;United States;;
BAP;Credicorp Ltd. Common Stock;Peru;Finance;Commercial Banks
BAX;Baxter International Inc. Common Stock;United States;Health Care;Medical/Dental Instruments
BB;BlackBerry Limited Common Stock;Canada;Technology;Computer Software: Prepackaged Software
BBAR;Banco BBVA Argentina S.A. ADS;Argentina;Finance;Commercial Banks
BBD;Banco Bradesco Sa American Depositary Shares;Brazil;Finance;Major Banks
BBDC;Barings BDC Inc. Common Stock;United States;;
BBDO;Banco Bradesco Sa American Depositary Shares (each representing one Common Share);Brazil;Finance;Major Banks
BBF;BlackRock Municipal Income Investment Trust;United States;;
BBK;Blackrock Municipal Bond Trust;United States;;
BBL;BHP Group PlcSponsored ADR;Australia;Energy;Coal Mining
BBN;BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest;United States;;
BBU;Brookfield Business Partners L.P. Limited Partnership Units ;;Basic Industries;Engineering & Construction
BBVA;Banco Bilbao Vizcaya Argentaria S.A. Common Stock;Spain;Finance;Commercial Banks
BBW;Build-A-Bear Workshop Inc. Common Stock;United States;Consumer Services;Recreational Products/Toys
BBY;Best Buy Co. Inc. Common Stock;United States;Consumer Services;Consumer Electronics/Video Chains
BC;Brunswick Corporation Common Stock;United States;Energy;Industrial Machinery/Components
BC^A;Brunswick Corporation 6.500% Senior Notes due 2048;United States;;
BC^B;Brunswick Corporation 6.625% Senior Notes due 2049;United States;;
BC^C;Brunswick Corporation 6.375% Notes due 2049;United States;;
BCAT;BlackRock Capital Allocation Trust Common Shares of Beneficial Interest;United States;;
BCC;Boise Cascade L.L.C. Common Stock;United States;Consumer Services;RETAIL: Building Materials
BCE;BCE Inc. Common Stock;Canada;Public Utilities;Telecommunications Equipment
BCEI;Bonanza Creek Energy Inc. Common Stock;United States;Energy;Oil & Gas Production
BCH;Banco De Chile Banco De Chile ADS;Chile;Finance;Commercial Banks
BCO;Brinks Company (The) Common Stock;United States;Transportation;Oil Refining/Marketing
BCS;Barclays PLC Common Stock;United Kingdom;Finance;Commercial Banks
BCSF;Bain Capital Specialty Finance Inc. Common Stock;United States;;
BCX;BlackRock Resources Common Shares of Beneficial Interest;United States;;
BDC;Belden Inc Common Stock;United States;Basic Industries;Telecommunications Equipment
BDJ;Blackrock Enhanced Equity Dividend Trust;United States;;
BDN;Brandywine Realty Trust Common Stock;United States;Consumer Services;Real Estate Investment Trusts
BDX;Becton Dickinson and Company Common Stock;United States;Health Care;Medical/Dental Instruments
BDXB;Becton Dickinson and Company Depositary Shares each Representing a 1/20th Interest in a Share of 6.00% Mandatory Convertible Preferred Stock Series B;United States;Health Care;Medical/Dental Instruments
BE;Bloom Energy Corporation Class A Common Stock;;Energy;Industrial Machinery/Components
BEDU;Bright Scholar Education Holdings Limited American Depositary Shares each  representing one Class A Ordinary Share;China;Consumer Services;Other Consumer Services
BEKE;KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares);China;Finance;Real Estate
BEN;Franklin Resources Inc. Common Stock;United States;Finance;Investment Managers
BEP;Brookfield Renewable Partners L.P. ;;Public Utilities;Electric Utilities: Central
BEP^A;Brookfield Renewable Partners L.P. 5.25% Class A Preferred Limited Partnership Units Series 17;;;
BEPC;Brookfield Renewable Corporation Class A Subordinate Voting Shares ;;Public Utilities;Electric Utilities: Central
BERY;Berry Global Group Inc. Common Stock;United States;Consumer Non-Durables;Plastic Products
BEST;BEST Inc. American Depositary Shares each representing one Class A Ordinary Share;Cayman Islands;Transportation;Trucking Freight/Courier Services
BF/A;Brown Forman Corporation;United States;;
BF/B;Brown Forman Corporation;United States;;
BFAM;Bright Horizons Family Solutions Inc. Common Stock;United States;Miscellaneous;Other Consumer Services
BFK;BlackRock Municipal Income Trust;United States;;
BFS;Saul Centers Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
BFS^D;Saul Centers Inc. Depositary Shares each representing 1/100th of a share of 6.125% Series D Cumulative Redeemable Preferred Stock;United States;;
BFS^E;Saul Centers Inc. Depositary shares each representing a 1/100th fractional interest in a share of 6.000% Series E Cumulative Redeemable Preferred Stock;United States;;
BFT;Foley Trasimene Acquisition Corp. II Class A Common Stock;United States;Finance;Business Services
BFY;BlackRock New York Municipal Income Trust II;United States;;
BFZ;BlackRock California Municipal Income Trust;United States;;
BG;Bunge Limited Bunge Limited;United States;Consumer Non-Durables;Packaged Foods
BGB;Blackstone Strategic Credit Fund Common Shares;;;
BGH;Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests;United States;;
BGIO;BlackRock 2022 Global Income Opportunity Trust Common Shares of Beneficial Interest;United States;;
BGR;BlackRock Energy and Resources Trust;United States;;
BGS;B&G Foods Inc. B&G Foods Inc. Common Stock;United States;Consumer Non-Durables;Packaged Foods
BGSF;BG Staffing Inc Common Stock;United States;Technology;Professional Services
BGT;BlackRock Floating Rate Income Trust;United States;;
BGX;Blackstone Long Short Credit Income Fund Common Shares;;;
BGY;Blackrock Enhanced International Dividend Trust;United States;;
BH;Biglari Holdings Inc. Class B Common Stock;United States;Consumer Services;Restaurants
BHC;Bausch Health Companies Inc. Common Stock;Canada;Health Care;Major Pharmaceuticals
BHE;Benchmark Electronics Inc. Common Stock;United States;Technology;Electrical Products
BHK;Blackrock Core Bond Trust Blackrock Core Bond Trust;United States;;
BHLB;Berkshire Hills Bancorp Inc. Common Stock;United States;Finance;Banks
BHP;BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares);Australia;Basic Industries;Precious Metals
BHR;Braemar Hotels & Resorts Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
BHR^B;Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock par value $0.01 per share;United States;;
BHR^D;Braemar Hotels & Resorts Inc. 8.25% Series D Cumulative Preferred Stock  par value $0.01 per share;United States;;
BHV;BlackRock Virginia Municipal Bond Trust;United States;;
BHVN;Biohaven Pharmaceutical Holding Company Ltd. Common Shares;United States;Health Care;Major Pharmaceuticals
BIF;Boulder Growth & Income Fund Inc.;United States;;
BIG;Big Lots Inc. Common Stock;United States;Consumer Services;Department/Specialty Retail Stores
BILL;Bill.com Holdings Inc. Common Stock;;Technology;Computer Software: Prepackaged Software
BIO;Bio-Rad Laboratories Inc. Class A Common Stock;United States;Capital Goods;Biotechnology: Laboratory Analytical Instruments
BIO/B;Bio-Rad Laboratories Inc.;United States;;
BIP;Brookfield Infrastructure Partners LP Limited Partnership Units;Bermuda;Consumer Services;Marine Transportation
BIP^A;Brookfield Infrastructure Partners LP 5.125% Class A Preferred Limited Partnership Units Series 13;Bermuda;;
BIP^B;Brookfield Infrastructure Partners LP 5.000% Class A Preferred Limited Partnership Units Series 14;Bermuda;;
BIPC;Brookfield Infrastructure Partners LP Class A Subordinate Voting Shares ;;Public Utilities;Oil & Gas Production
BIT;BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest;;;
BJ;BJ's Wholesale Club Holdings Inc. Common Stock;United States;Consumer Services;Department/Specialty Retail Stores
BK;The Bank of New York Mellon Corporation Common Stock;United States;Finance;Major Banks
BKD;Brookdale Senior Living Inc. Common Stock;United States;Health Care;Hospital/Nursing Management
BKE;Buckle Inc. (The) Common Stock;United States;Consumer Services;Clothing/Shoe/Accessory Stores
BKH;Black Hills Corporation Common Stock;United States;Public Utilities;Electric Utilities: Central
BKI;Black Knight Inc. Common Stock ;;Technology;Computer Software: Prepackaged Software
BKN;BlackRock Investment Quality Municipal Trust Inc. (The);United States;;
BKR;Baker Hughes Company Class A Common Stock;;Energy;Metal Fabrications
BKT;BlackRock Income Trust Inc. (The);United States;;
BKU;BankUnited Inc. Common Stock;United States;Finance;Savings Institutions
BLD;TopBuild Corp. Common Stock;United States;Basic Industries;Engineering & Construction
BLE;BlackRock Municipal Income Trust II;United States;;
BLK;BlackRock Inc. Common Stock;United States;Finance;Investment Bankers/Brokers/Service
BLL;Ball Corporation Common Stock;United States;Consumer Durables;Containers/Packaging
BLW;Blackrock Limited Duration Income Trust;United States;Finance;Major Banks
BLX;Banco Latinoamericano de Comercio Exterior S.A.;Panama;Finance;Commercial Banks
BMA;Banco Macro S.A.  ADR (representing Ten Class B Common Shares);Argentina;Finance;Commercial Banks
BME;Blackrock Health Sciences Trust;United States;;
BMEZ;BlackRock Health Sciences Trust II Common Shares of Beneficial Interest;;;
BMI;Badger Meter Inc. Common Stock;United States;Capital Goods;Industrial Machinery/Components
BML^G;Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock  Series 1);United States;;
BML^H;Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series 2);United States;;
BML^J;Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series 4);United States;;
BML^L;Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series 5);United States;;
BMO;Bank Of Montreal Common Stock;Canada;Finance;Commercial Banks
BMY;Bristol-Myers Squibb Company Common Stock;United States;Health Care;Major Pharmaceuticals
BNED;Barnes & Noble Education Inc Common Stock;United States;Consumer Services;Other Specialty Stores
BNL;Broadstone Net Lease Inc. Class A Common Stock;United States;Consumer Services;Real Estate Investment Trusts
BNS;Bank Nova Scotia Halifax Pfd 3 Ordinary Shares;Canada;Finance;Major Banks
BNY;BlackRock New York Municipal Income Trust;United States;;
BOAC;Bluescape Opportunities Acquisition Corp. Class A Ordinary Shares;United States;Finance;Business Services
BOE;Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest;United States;;
BOH;Bank of Hawaii Corporation Common Stock;United States;Finance;Major Banks
BOOT;Boot Barn Holdings Inc. Common Stock;United States;Consumer Services;Clothing/Shoe/Accessory Stores
BORR;Borr Drilling Limited Common Shares;;Energy;Oil & Gas Production
BOX;Box Inc. Class A Common Stock;United States;Technology;Computer Software: Prepackaged Software
BP;BP p.l.c. Common Stock;United Kingdom;Energy;Integrated oil Companies
BPMP;BP Midstream Partners LP Common Units representing Limited Partner Interests;United States;Energy;Natural Gas Distribution
BPT;BP Prudhoe Bay Royalty Trust Common Stock;United States;Energy;Integrated oil Companies
BQ;Boqii Holding Limited American Depositary Shares representing Class A Ordinary Shares;;Consumer Services;Other Specialty Stores
BR;Broadridge Financial Solutions Inc.Common Stock;United States;Miscellaneous;Business Services
BRBR;BellRing Brands Inc. Class A Common Stock;United States;Consumer Non-Durables;Packaged Foods
BRC;Brady Corporation Common Stock;United States;Consumer Durables;Miscellaneous manufacturing industries
BRFS;BRF S.A.;Brazil;Consumer Non-Durables;Meat/Poultry/Fish
BRK/A;Berkshire Hathaway Inc.;United States;;
BRK/B;Berkshire Hathaway Inc.;United States;;
BRMK;Broadmark Realty Capital Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
BRO;Brown & Brown Inc. Common Stock;United States;Finance;Specialty Insurers
BRT;BRT Apartments Corp. (MD) Common Stock;United States;Consumer Services;Real Estate Investment Trusts
BRX;Brixmor Property Group Inc. Common Stock;;Consumer Services;Real Estate Investment Trusts
BSA;BrightSphere Investment Group Inc. 5.125% Notes due 2031;United Kingdom;Finance;Investment Managers
BSAC;Banco Santander - Chile ADS;Chile;Finance;Commercial Banks
BSBR;Banco Santander Brasil SA American Depositary Shares each representing one unit;Brazil;Finance;Commercial Banks
BSD;BlackRock Strategic Municipal Trust Inc. (The) Common Stock;United States;;
BSE;Blackrock New York Municipal Income Quality Trust Common Shares of Beneficial Interest;United States;;
BSIG;BrightSphere Investment Group Inc. Common Stock;United Kingdom;Finance;Investment Managers
BSL;Blackstone Senior Floating Rate Term Fund Common Shares of Beneficial Interest;United States;;
BSM;Black Stone Minerals L.P. Common units representing limited partner interests;United States;Energy;Oil & Gas Production
BSMX;Banco Santander Mexico S.A. Institucion de Banca Multiple Grupo Financiero Santander Mexico;Mexico;Finance;Commercial Banks
BSN;Broadstone Acquisition Corp. Class A Ordinary Shares;United Kingdom;Finance;Business Services
BST;BlackRock Science and Technology Trust Common Shares of Beneficial Interest;United States;;
BSTZ;BlackRock Science and Technology Trust II Common Shares of Beneficial Interest;;;
BSX;Boston Scientific Corporation Common Stock;United States;Health Care;Medical/Dental Instruments
